kommunekod;objectid;id_lokalid;afstemni00;kmd_name;municipality;refs;refs;municipality;names;constituency
756;1291631;709984;Nørre Snede Hallen;Nørre-Snede;Ikast-Brande Kommune;F907756003.htm;F907756003.htm;Ikast-Brande Kommune;Nørre-Snede;Ikastkredsen
756;1292139;713316;Klovborg Forsamlingshus;Klovborg;Ikast-Brande Kommune;F907756004.htm;F907756004.htm;Ikast-Brande Kommune;Hampen;Ikastkredsen
756;1287111;702176;Brande Hallerne;Brande By;Ikast-Brande Kommune;F907756005.htm;F907756005.htm;Ikast-Brande Kommune;Klovborg;Ikastkredsen
756;1285915;713298;Blåhøj Hallen;Blåhøj;Ikast-Brande Kommune;F907756006.htm;F907756006.htm;Ikast-Brande Kommune;Pårup;Ikastkredsen
756;1292135;711380;"Sportscenter Ikast; IBF Arena";Ikast;Ikast-Brande Kommune;F907756007.htm;F907756007.htm;Ikast-Brande Kommune;Brande By;Ikastkredsen
756;1296204;703924;Sentrum;Isenvad;Ikast-Brande Kommune;F907756008.htm;F907756008.htm;Ikast-Brande Kommune;Blåhøj;Ikastkredsen
756;1292041;713304;Bording Hallen;Bording;Ikast-Brande Kommune;F907756009.htm;F907756009.htm;Ikast-Brande Kommune;Uhre;Ikastkredsen
756;1291809;713310;Engesvang Hallen;Engesvang;Ikast-Brande Kommune;F907756010.htm;F907756010.htm;Ikast-Brande Kommune;Drantum;Ikastkredsen
183;1277698;708518;Ishøj Forsamlingshus;Ishøj Landsby;Ishøj Kommune;F206183001.htm;F206183001.htm;Ishøj Kommune;Ishøj Landsby;Brøndbykredsen
183;1277421;709938;Vibeholmskolen;Vibeholmskolen;Ishøj Kommune;F206183002.htm;F206183002.htm;Ishøj Kommune;Vibeholmskolen;Brøndbykredsen
183;1276533;700870;Gildbroskolen;Gildbroskolen;Ishøj Kommune;F206183003.htm;F206183003.htm;Ishøj Kommune;Gildbroskolen;Brøndbykredsen
183;1277829;700876;Strandgårdskolen;Strandgårdskolen;Ishøj Kommune;F206183004.htm;F206183004.htm;Ishøj Kommune;Strandgårdskolen;Brøndbykredsen
183;1276871;709944;Ishøj Bycenter Kultur Café;Ishøj Bycenter;Ishøj Kommune;F206183005.htm;F206183005.htm;Ishøj Kommune;Ishøj Bycenter;Brøndbykredsen
849;1290246;709280;DGI-Huset;Aabybro;Jammerbugt Kommune;F1003849001.htm;F1003849001.htm;Jammerbugt Kommune;Aabybro;Brønderslevkredsen
849;1290244;701500;Biersted Hallen;Biersted;Jammerbugt Kommune;F1003849002.htm;F1003849002.htm;Jammerbugt Kommune;Biersted;Brønderslevkredsen
849;1290287;701540;Nørhalne Hallen;Nørhalne;Jammerbugt Kommune;F1003849003.htm;F1003849003.htm;Jammerbugt Kommune;Nørhalne;Brønderslevkredsen
849;1290242;711896;Birkelse Hallen;Vedsted;Jammerbugt Kommune;F1003849004.htm;F1003849004.htm;Jammerbugt Kommune;Vedsted;Brønderslevkredsen
849;1290281;710716;Gjøl Kro;Gjøl;Jammerbugt Kommune;F1003849005.htm;F1003849005.htm;Jammerbugt Kommune;Gjøl;Brønderslevkredsen
849;1290305;709244;Ingstrup Forsamlingshus;Ingstrup;Jammerbugt Kommune;F1003849006.htm;F1003849006.htm;Jammerbugt Kommune;Ingstrup;Brønderslevkredsen
849;1290258;709274;Lunden;V. Hjermitslev;Jammerbugt Kommune;F1003849007.htm;F1003849007.htm;Jammerbugt Kommune;V. Hjermitslev;Brønderslevkredsen
849;1290261;711858;Sport og Kulturcenter;Brovst;Jammerbugt Kommune;F1003849008.htm;F1003849008.htm;Jammerbugt Kommune;Brovst;Brønderslevkredsen
849;1290252;706102;Halvrimmen Forsamlingshus;Halvrimmen;Jammerbugt Kommune;F1003849009.htm;F1003849009.htm;Jammerbugt Kommune;Halvrimmen;Brønderslevkredsen
849;1290309;703190;Arentsminde Cafeteria;Arentsminde;Jammerbugt Kommune;F1003849010.htm;F1003849010.htm;Jammerbugt Kommune;Arentsminde;Brønderslevkredsen
849;1290254;709250;Tranum Forsamlinghus;Tranum;Jammerbugt Kommune;F1003849011.htm;F1003849011.htm;Jammerbugt Kommune;Tranum;Brønderslevkredsen
849;1290297;707638;Skovsgård Hotel;Skovsgård;Jammerbugt Kommune;F1003849012.htm;F1003849012.htm;Jammerbugt Kommune;Skovsgård;Brønderslevkredsen
849;1290307;707632;Idrætscenter Jammerbugt;Fjerritslev;Jammerbugt Kommune;F1003849013.htm;F1003849013.htm;Jammerbugt Kommune;Fjerritslev;Brønderslevkredsen
849;1290301;704750;Thorup Forsamlingshus;Thorup;Jammerbugt Kommune;F1003849014.htm;F1003849014.htm;Jammerbugt Kommune;Thorup;Brønderslevkredsen
849;1290285;711844;Ørebroskolen;Ørebro;Jammerbugt Kommune;F1003849015.htm;F1003849015.htm;Jammerbugt Kommune;Ørebro;Brønderslevkredsen
849;1290240;703196;Trekroner Landsbycenter;Trekroner;Jammerbugt Kommune;F1003849016.htm;F1003849016.htm;Jammerbugt Kommune;Trekroner;Brønderslevkredsen
849;1290289;704764;Jetsmark Skolecenter afd.Pandrup;Pandrup;Jammerbugt Kommune;F1003849018.htm;F1003849018.htm;Jammerbugt Kommune;Pandrup;Brønderslevkredsen
849;1290256;704770;Kaas Forsamlings- og Kulturhus;Kaas;Jammerbugt Kommune;F1003849019.htm;F1003849019.htm;Jammerbugt Kommune;Kaas;Brønderslevkredsen
849;1290303;701514;Hune Forsamlingshus;Hune;Jammerbugt Kommune;F1003849020.htm;F1003849020.htm;Jammerbugt Kommune;Hune;Brønderslevkredsen
849;1290291;703310;Saltum Skole;Saltum;Jammerbugt Kommune;F1003849021.htm;F1003849021.htm;Jammerbugt Kommune;Saltum;Brønderslevkredsen
326;1277643;705664;Ældrecenter Vesterlunden;Snertinge;Kalundborg Kommune;F510326001.htm;F510326001.htm;Kalundborg Kommune;Snertinge;Kalundborgkredsen
326;1277711;708648;Sejerø Skole;Sejerø;Kalundborg Kommune;F510326002.htm;F510326002.htm;Kalundborg Kommune;Sejerø;Kalundborgkredsen
326;1277511;701040;Svebøllehallen;Svebølle;Kalundborg Kommune;F510326003.htm;F510326003.htm;Kalundborg Kommune;Svebølle;Kalundborgkredsen
326;1275622;707012;Gørlevhallen;Gørlev;Kalundborg Kommune;F510326004.htm;F510326004.htm;Kalundborg Kommune;Gørlev;Kalundborgkredsen
326;1275579;704036;Kr. Helsinge Forsamlingshus;Kr. Helsinge;Kalundborg Kommune;F510326005.htm;F510326005.htm;Kalundborg Kommune;Kr. Helsinge;Kalundborgkredsen
326;1275833;702334;Reersø Kro;Reersø;Kalundborg Kommune;F510326006.htm;F510326006.htm;Kalundborg Kommune;Reersø;Kalundborgkredsen
326;1275621;707004;Svallerup Forsamlingshus;Svallerup;Kalundborg Kommune;F510326007.htm;F510326007.htm;Kalundborg Kommune;Svallerup;Kalundborgkredsen
326;1276357;708654;Ubby Forsamlingshus;Ubby;Kalundborg Kommune;F510326008.htm;F510326008.htm;Kalundborg Kommune;Ubby;Kalundborgkredsen
326;1278217;702316;Høng Skole;Høng;Kalundborg Kommune;F510326009.htm;F510326009.htm;Kalundborg Kommune;Høng;Kalundborgkredsen
326;1276979;701026;Buerup Forsamlingshus;Buerup;Kalundborg Kommune;F510326010.htm;F510326010.htm;Kalundborg Kommune;Buerup;Kalundborgkredsen
326;1278218;702322;Løve Skole;Gierslev;Kalundborg Kommune;F510326011.htm;F510326011.htm;Kalundborg Kommune;Gierslev;Kalundborgkredsen
326;1276981;701032;Kalundborg Hallerne Ing.D Torvet;Kalundborghallen;Kalundborg Kommune;F510326012.htm;F510326012.htm;Kalundborg Kommune;Kalundborghallen;Kalundborgkredsen
326;1276509;711468;Rynkevanghallen;Rynkevang;Kalundborg Kommune;F510326013.htm;F510326013.htm;Kalundborg Kommune;Rynkevang;Kalundborgkredsen
326;1276287;705658;Tømmeruphallen;Tømmerup;Kalundborg Kommune;F510326014.htm;F510326014.htm;Kalundborg Kommune;Tømmerup;Kalundborgkredsen
326;1275793;701008;Rørbyhallen;Årby-Rørby;Kalundborg Kommune;F510326015.htm;F510326015.htm;Kalundborg Kommune;Årby-Rørby;Kalundborgkredsen
326;1276110;711460;Raklev Sognegård;Raklev;Kalundborg Kommune;F510326016.htm;F510326016.htm;Kalundborg Kommune;Raklev;Kalundborgkredsen
326;1278124;710188;Røsnæs Skole;Røsnæs;Kalundborg Kommune;F510326017.htm;F510326017.htm;Kalundborg Kommune;Røsnæs;Kalundborgkredsen
326;1277030;702328;Musisk Skole;Ulshøj;Kalundborg Kommune;F510326018.htm;F510326018.htm;Kalundborg Kommune;Ulshøj;Kalundborgkredsen
440;1284322;712260;Hindsholmskolen;Mesinge;Kerteminde Kommune;F606440001.htm;F606440001.htm;Kerteminde Kommune;Mesinge;Nyborgkredsen
440;1284300;706574;Kerteminde Idrætscenter;Kerteminde 1;Kerteminde Kommune;F606440002.htm;F606440002.htm;Kerteminde Kommune;Kerteminde 1;Nyborgkredsen
440;1284374;705322;Nymarksskolen;Nymarken;Kerteminde Kommune;F606440004.htm;F606440004.htm;Kerteminde Kommune;Nymarken;Nyborgkredsen
440;1284326;705316;Marslev Skole- og Børnehus;Marslev;Kerteminde Kommune;F606440005.htm;F606440005.htm;Kerteminde Kommune;Marslev;Nyborgkredsen
440;1284324;707976;Langeskov Idrætscenter;Langeskov;Kerteminde Kommune;F606440006.htm;F606440006.htm;Kerteminde Kommune;Langeskov;Nyborgkredsen
440;1462100;705226;Kerteminde 10. klassecenter;Munkebo;Kerteminde Kommune;F606440007.htm;F606440007.htm;Kerteminde Kommune;Munkebo;Nyborgkredsen
621;1293566;706610;Parkhallen;Centrum Nord;Kolding Kommune;F711621001.htm;F711621001.htm;Kolding Kommune;Centrum Nord;Kolding Nordkredsen
621;1293594;701938;Pædagogisk Center;Nordbyen;Kolding Kommune;F711621002.htm;F711621002.htm;Kolding Kommune;Nordbyen;Kolding Nordkredsen
621;1293590;706604;Munkevængets Hal;Vestbyen;Kolding Kommune;F711621003.htm;F711621003.htm;Kolding Kommune;Vestbyen;Kolding Nordkredsen
621;1293574;705338;Lyshøjhallen;Strandhuse/Nr. Bjert/ Eltang;Kolding Kommune;F711621004.htm;F711621004.htm;Kolding Kommune;Strandhuse/Nr. Bjert/ Eltang;Kolding Nordkredsen
621;1293564;706622;Bramdrupdam Sports- & Mødecenter;Bramdrupdam;Kolding Kommune;F711621005.htm;F711621005.htm;Kolding Kommune;Bramdrupdam;Kolding Nordkredsen
621;1293592;701932;Alminde-Viuf Hallen;Alminde-Viuf/Vester Nebel;Kolding Kommune;F711621006.htm;F711621006.htm;Kolding Kommune;Alminde-Viuf/Vester Nebel;Kolding Nordkredsen
621;1293572;708000;Lunderskov Hallen;Lunderskov/Jordrup;Kolding Kommune;F711621007.htm;F711621007.htm;Kolding Kommune;Lunderskov/Jordrup;Kolding Nordkredsen
621;1293596;701902;International Business College IBC;Centrum Syd;Kolding Kommune;F712621008.htm;F712621008.htm;Kolding Kommune;Centrum Syd;Kolding Sydkredsen
621;1293576;701916;Pulzion (tidl. KFUM-Hallerne);Sydbyen;Kolding Kommune;F712621009.htm;F712621009.htm;Kolding Kommune;Sydbyen;Kolding Sydkredsen
621;1293598;712320;Bakkeskolen;Seest;Kolding Kommune;F712621010.htm;F712621010.htm;Kolding Kommune;Seest;Kolding Sydkredsen
621;1293586;701908;Dalbyhus;Dalby/Tved/Rebæk;Kolding Kommune;F712621011.htm;F712621011.htm;Kolding Kommune;Dalby/Tved/Rebæk;Kolding Sydkredsen
621;1293570;705308;Bjert-Hallen;S Bjert/S Stenderup/Vejstrup;Kolding Kommune;F712621012.htm;F712621012.htm;Kolding Kommune;S Bjert/S Stenderup/Vejstrup;Kolding Sydkredsen
621;1293588;707970;Vonsildhallen;Vonsild;Kolding Kommune;F712621013.htm;F712621013.htm;Kolding Kommune;Vonsild;Kolding Sydkredsen
621;1293582;712326;Arena Syd;Vamdrup/Hjarup/Ødis;Kolding Kommune;F712621014.htm;F712621014.htm;Kolding Kommune;Vamdrup/Hjarup/Ødis;Kolding Sydkredsen
621;1293580;712312;Cuben;Chr.Feld/Stepping/Taps/Hejls;Kolding Kommune;F712621015.htm;F712621015.htm;Kolding Kommune;Chr.Feld/Stepping/Taps/Hejls;Kolding Sydkredsen
101;1304813;707732;Idrætshuset;1. Østerbro;København Kommune;F101101001.htm;F101101001.htm;København Kommune;1. Østerbro;Østerbrokredsen
101;1304773;711932;Strandvejsskolen;1. Nord;København Kommune;F101101002.htm;F101101002.htm;København Kommune;1. Nord;Østerbrokredsen
101;1304775;704936;Remisen;1. Syd;København Kommune;F101101003.htm;F101101003.htm;København Kommune;1. Syd;Østerbrokredsen
101;1304777;706160;Nørre Fælled Skole;1. Vest;København Kommune;F101101005.htm;F101101005.htm;København Kommune;1. Vest;Østerbrokredsen
101;1304811;710802;Kildevældsskolen;1. Nordvest;København Kommune;F101101006.htm;F101101006.htm;København Kommune;1. Nordvest;Østerbrokredsen
101;1304787;711204;Sundby Idrætspark Hal 3;2. Sundbyvester;København Kommune;F102101007.htm;F102101007.htm;København Kommune;2. Sundbyvester;Sundbyvesterkredsen
101;1304875;706166;Amager Fælled Skole;2. Nord;København Kommune;F102101008.htm;F102101008.htm;København Kommune;2. Nord;Sundbyvesterkredsen
101;1304797;706562;Ørestad Skole;2. Syd;København Kommune;F102101009.htm;F102101009.htm;København Kommune;2. Syd;Sundbyvesterkredsen
101;1304723;712286;Skolen på Islands Brygge;2. Vest;København Kommune;F102101010.htm;F102101010.htm;København Kommune;2. Vest;Sundbyvesterkredsen
101;1304733;711926;Rådhushallen;3. Indre By;København Kommune;F103101011.htm;F103101011.htm;København Kommune;3. Indre By;Indre bykredsen
101;1304779;709378;Øster Farimagsgades Skole;3. Nord;København Kommune;F103101012.htm;F103101012.htm;København Kommune;3. Nord;Indre bykredsen
101;1304761;704846;Hal C;3. Syd;København Kommune;F103101013.htm;F103101013.htm;København Kommune;3. Syd;Indre bykredsen
101;1304881;707672;Nyboder Skole;3. Øst;København Kommune;F103101014.htm;F103101014.htm;København Kommune;3. Øst;Indre bykredsen
101;1304763;707726;Lergravsparkens Skole;4. Sundbyøster;København Kommune;F104101016.htm;F104101016.htm;København Kommune;4. Sundbyøster;Sundbyøsterkredsen
101;1304799;704930;Skolen på Amagerbro (Sønderbro);4. Nord;København Kommune;F104101017.htm;F104101017.htm;København Kommune;4. Nord;Sundbyøsterkredsen
101;1304851;706154;Gerbrandskolen;4. Syd;København Kommune;F104101018.htm;F104101018.htm;København Kommune;4. Syd;Sundbyøsterkredsen
101;1304857;701580;Skolen ved Sundet;4. Øst;København Kommune;F104101019.htm;F104101019.htm;København Kommune;4. Øst;Sundbyøsterkredsen
101;1304789;706196;Guldberg Skole (Sjællandsgade);5. Nørrebro;København Kommune;F105101020.htm;F105101020.htm;København Kommune;5. Nørrebro;Nørrebrokredsen
101;1304837;706184;Rådmandsgades Skole;5. Nord;København Kommune;F105101021.htm;F105101021.htm;København Kommune;5. Nord;Nørrebrokredsen
101;1304843;703386;Korsgadehallen;5. Syd;København Kommune;F105101022.htm;F105101022.htm;København Kommune;5. Syd;Nørrebrokredsen
101;1304729;704962;Plejecentret Sølund;5. Øst;København Kommune;F105101023.htm;F105101023.htm;København Kommune;5. Øst;Nørrebrokredsen
101;1304863;710832;Nørrebro Park Skole;5. Vest;København Kommune;F105101024.htm;F105101024.htm;København Kommune;5. Vest;Nørrebrokredsen
101;1304839;704956;Frederiksgård Skole (Hillerødgade);5. Nordvest;København Kommune;F105101025.htm;F105101025.htm;København Kommune;5. Nordvest;Nørrebrokredsen
101;1304865;707738;Tagensbo Skole;6. Bispebjerg;København Kommune;F106101027.htm;F106101027.htm;København Kommune;6. Bispebjerg;Bispebjergkredsen
101;1304719;701606;Holbergskolen;6. Nord;København Kommune;F106101028.htm;F106101028.htm;København Kommune;6. Nord;Bispebjergkredsen
101;1304867;706172;Lundehusskolen;6. Øst;København Kommune;F106101029.htm;F106101029.htm;København Kommune;6. Øst;Bispebjergkredsen
101;1304803;710808;Grøndalsvængets Skole;6. Syd;København Kommune;F106101030.htm;F106101030.htm;København Kommune;6. Syd;Bispebjergkredsen
101;1304721;704944;Brønshøj Skole;7. Brønshøj;København Kommune;F107101031.htm;F107101031.htm;København Kommune;7. Brønshøj;Brønshøjkredsen
101;1304845;710820;Tingbjerg Skole;7. Nord;København Kommune;F107101032.htm;F107101032.htm;København Kommune;7. Nord;Brønshøjkredsen
101;1304847;701626;Rødkilde Skole;7. Syd;København Kommune;F107101033.htm;F107101033.htm;København Kommune;7. Syd;Brønshøjkredsen
101;1304807;706178;Bellahøj Skole;7. Øst;København Kommune;F107101034.htm;F107101034.htm;København Kommune;7. Øst;Brønshøjkredsen
101;1304767;711946;EnergiCenter Voldparken;7. Vest;København Kommune;F107101035.htm;F107101035.htm;København Kommune;7. Vest;Brønshøjkredsen
101;1304765;707744;Husum Skole;7. Nordvest;København Kommune;F107101036.htm;F107101036.htm;København Kommune;7. Nordvest;Brønshøjkredsen
101;1304809;704950;Katrinedals Skole;7. Katrinedal;København Kommune;F107101039.htm;F107101039.htm;København Kommune;7. Katrinedal;Brønshøjkredsen
101;1304769;703374;Kirkebjerg Skole;7. Kirkebjerg;København Kommune;F107101040.htm;F107101040.htm;København Kommune;7. Kirkebjerg;Brønshøjkredsen
101;1304791;710814;Vanløsehallerne Hal 2;7. Vanløse;København Kommune;F107101041.htm;F107101041.htm;København Kommune;7. Vanløse;Brønshøjkredsen
101;1304731;707648;Ålholm Skole;8. Valby;København Kommune;F108101042.htm;F108101042.htm;København Kommune;8. Valby;Valbykredsen
101;1304869;709306;Prøvehallen;8. Nord;København Kommune;F108101043.htm;F108101043.htm;København Kommune;8. Nord;Valbykredsen
101;1304849;704776;Kirsebærhavens Skole;8. Syd;København Kommune;F108101044.htm;F108101044.htm;København Kommune;8. Syd;Valbykredsen
101;1304859;711890;Lykkebo Hallen;8. Vest;København Kommune;F108101046.htm;F108101046.htm;København Kommune;8. Vest;Valbykredsen
101;1304795;701520;Sankt Annæ Gymnasium;8. Sydøst;København Kommune;F108101047.htm;F108101047.htm;København Kommune;8. Sydøst;Valbykredsen
101;1304793;704784;Vigerslev Allés Skole;8. Midt;København Kommune;F108101048.htm;F108101048.htm;København Kommune;8. Midt;Valbykredsen
101;1304801;709384;Tove Ditlevsens Skole;9. Vesterbro;København Kommune;F109101049.htm;F109101049.htm;København Kommune;9. Vesterbro;Vesterbrokredsen
101;1304781;701612;Oehlenschlægersgades Skole;9. Nord;København Kommune;F109101050.htm;F109101050.htm;København Kommune;9. Nord;Vesterbrokredsen
101;1304785;706112;Ellebjerg Skole;9. Syd;København Kommune;F109101051.htm;F109101051.htm;København Kommune;9. Syd;Vesterbrokredsen
101;1304727;709330;Gasværksvejens Skole;9. Øst;København Kommune;F109101052.htm;F109101052.htm;København Kommune;9. Øst;Vesterbrokredsen
101;1304835;709338;Vesterbro Ny Skole;9. Vest;København Kommune;F109101053.htm;F109101053.htm;København Kommune;9. Vest;Vesterbrokredsen
101;1304861;704918;Bavnehøj Skole;9. Midt;København Kommune;F109101054.htm;F109101054.htm;København Kommune;9. Midt;Vesterbrokredsen
259;1286031;706846;Teaterbygningen;Køge By - Midt;Køge Kommune;F506259001.htm;F506259001.htm;Køge Kommune;Køge By - Midt;Køgekredsen
259;1286006;709930;Køge Gymnasium;Køge By - Vest;Køge Kommune;F506259002.htm;F506259002.htm;Køge Kommune;Køge By - Vest;Køgekredsen
259;1286051;706854;Lellinge Skole;Lellinge;Køge Kommune;F506259003.htm;F506259003.htm;Køge Kommune;Lellinge;Køgekredsen
259;1286003;702170;Højelse Skole;Højelse / Lille Skensved;Køge Kommune;F506259004.htm;F506259004.htm;Køge Kommune;Højelse / Lille Skensved;Køgekredsen
259;1286012;705508;Ølby Ældrecenter Lyngbo;Ølby;Køge Kommune;F506259005.htm;F506259005.htm;Køge Kommune;Ølby;Køgekredsen
259;1286049;708480;Kirstinedalsskolen;Ølsemagle;Køge Kommune;F506259006.htm;F506259006.htm;Køge Kommune;Ølsemagle;Køgekredsen
259;1286010;705496;Herfølge Skole;Herfølge;Køge Kommune;F506259007.htm;F506259007.htm;Køge Kommune;Herfølge;Køgekredsen
259;1286018;708512;Alkestrup Sognegård;Alkestrup;Køge Kommune;F506259008.htm;F506259008.htm;Køge Kommune;Alkestrup;Køgekredsen
259;1286001;705502;Hastrupskolen;Hastrup;Køge Kommune;F506259009.htm;F506259009.htm;Køge Kommune;Hastrup;Køgekredsen
259;1286028;711336;Møllebo Plejecenter;Køge By - Nord;Køge Kommune;F506259010.htm;F506259010.htm;Køge Kommune;Køge By - Nord;Køgekredsen
259;1286014;705490;Holmebækskolen;Herfølge - Syd;Køge Kommune;F506259011.htm;F506259011.htm;Køge Kommune;Herfølge - Syd;Køgekredsen
259;1286008;703912;Borup Kulturhus;Borup;Køge Kommune;F506259012.htm;F506259012.htm;Køge Kommune;Borup;Køgekredsen
259;1286020;700864;Ejby Skole - Storskolen;Ejby;Køge Kommune;F506259013.htm;F506259013.htm;Køge Kommune;Ejby;Køgekredsen
259;1286022;702164;Ellebækskolen;Gørslev;Køge Kommune;F506259014.htm;F506259014.htm;Køge Kommune;Gørslev;Køgekredsen
259;1286024;711350;Skovboskolen;Bjæverskov;Køge Kommune;F506259015.htm;F506259015.htm;Køge Kommune;Bjæverskov;Køgekredsen
259;1286016;711344;Vemmedrupskolen;Vemmedrup;Køge Kommune;F506259016.htm;F506259016.htm;Køge Kommune;Vemmedrup;Køgekredsen
482;1295340;707504;Bagenkophallen;Bagenkop;Langeland Kommune;F607482001.htm;F607482001.htm;Langeland Kommune;Bagenkop;Svendborgkredsen
482;1462077;704630;Humble Kro;Humble;Langeland Kommune;F607482002.htm;F607482002.htm;Langeland Kommune;Humble;Svendborgkredsen
482;1295334;711786;Lindelse Sognegård;Lindelse;Langeland Kommune;F607482003.htm;F607482003.htm;Langeland Kommune;Lindelse;Svendborgkredsen
482;1295364;704594;Værkstedsgården;Rudkøbing;Langeland Kommune;F607482005.htm;F607482005.htm;Langeland Kommune;Rudkøbing;Svendborgkredsen
482;1295326;701440;Strynø Skole og Kulturhus;Strynø;Langeland Kommune;F607482006.htm;F607482006.htm;Langeland Kommune;Strynø;Svendborgkredsen
482;1295336;701464;Tullebøllehallen;Tullebølle;Langeland Kommune;F607482007.htm;F607482007.htm;Langeland Kommune;Tullebølle;Svendborgkredsen
482;1295350;704688;Lejbølle Aktivitetscenter(Solhjem);Lejbølle;Langeland Kommune;F607482008.htm;F607482008.htm;Langeland Kommune;Lejbølle;Svendborgkredsen
482;1295356;709020;Foreningen Hou Skole;Hou;Langeland Kommune;F607482010.htm;F607482010.htm;Langeland Kommune;Hou;Svendborgkredsen
