,objectid,afstem_navn1,afstem_navn2,kommunekod,kommunenavn,opst_kreds,postnr,time_stamp,votes,left_votes,right_votes,independent_votes,blank_votes,invalid_votes,left_share,right_share,independent_share,institutionsnummer,skole_navn,institutionstype2,institutionstype3,karakter,karakter_soc_ref,salgspris,disindk,kriminelitet,lavindk,skilsmisser,andel_indv
752,1299766,Søndermarkshallen,Søndermark,330,Slagelse Kommune,Slagelsekredsen,4200,12:49 06-06-2019,3951.0,2047.0,1901.0,3.0,37,11,0.5180966843837004,0.48114401417362695,0.0007593014426727411,333005,Nymarkskolen,Grundskoler,Folkeskoler,6.7,6.6,12131.5,216819,8.8,26.2,16.6,9.22626389126076
753,1299752,Nordhallen,Nordhallen,330,Slagelse Kommune,Slagelsekredsen,4200,11:05 06-06-2019,4726.0,2472.0,2253.0,1.0,40,10,0.5230639018197207,0.4767245027507406,0.00021159542953872197,333005,Nymarkskolen,Grundskoler,Folkeskoler,6.7,6.6,12131.5,216819,8.8,26.2,16.6,9.22626389126076
754,1299768,Vemmelev Skole,Vemmelev,330,Slagelse Kommune,Slagelsekredsen,4241,13:29 06-06-2019,2205.0,844.0,1361.0,0.0,18,3,0.38276643990929704,0.617233560090703,0.0,325007,Forlev Friskole,Grundskoler,Friskoler og private grundskoler,6.6,6.8,10495.0,216819,8.8,26.2,16.6,9.22626389126076
755,1299770,Broskolen,Korsør Nordre Bydel,330,Slagelse Kommune,Slagelsekredsen,4220,13:18 06-06-2019,4082.0,2286.0,1795.0,1.0,29,11,0.5600195982361588,0.43973542381185693,0.0002449779519843214,325001,Broskolen,Grundskoler,Folkeskoler,5.9,5.8,8584.25,216819,8.8,26.2,16.6,9.22626389126076
756,1299776,Storebæltshallen,Korsør Søndre Bydel,330,Slagelse Kommune,Slagelsekredsen,4220,11:37 06-06-2019,4833.0,2526.0,2307.0,0.0,46,7,0.5226567349472377,0.47734326505276226,0.0,325003,Baggesenskolen,Grundskoler,Folkeskoler,6.3,6.4,8584.25,216819,8.8,26.2,16.6,9.22626389126076
757,1299778,Stillingehallen,Stillinge,330,Slagelse Kommune,Slagelsekredsen,4200,13:58 06-06-2019,1863.0,774.0,1089.0,0.0,1,0,0.4154589371980676,0.5845410628019323,0.0,333008,Stillinge Skole,Grundskoler,Folkeskoler,7.7,7.1,12131.5,216819,8.8,26.2,16.6,9.22626389126076
758,1299668,Havrebjerg Forsamlingshus,Havrebjerg,330,,Slagelsekredsen,4200,10:08 06-06-2019,382.0,161.0,219.0,2.0,4,1,0.4214659685863874,0.5732984293193717,0.005235602094240838,333008,Stillinge Skole,Grundskoler,Folkeskoler,7.7,7.1,12131.5,216819,8.8,26.2,16.6,9.22626389126076
759,1299670,Flakkebjerg Forsamlingshus,Flakkebjerg,330,Slagelse Kommune,Slagelsekredsen,4261,10:22 06-06-2019,952.0,402.0,550.0,0.0,6,0,0.4222689075630252,0.5777310924369747,0.0,311001,Dalmose skole,Grundskoler,Folkeskoler,5.8,6.1,6211.0,216819,8.8,26.2,16.6,9.22626389126076
760,1299702,Kirkeskovskolen,Rude,330,Slagelse Kommune,Slagelsekredsen,4261,10:51 06-06-2019,1180.0,563.0,615.0,2.0,13,3,0.47711864406779664,0.5211864406779662,0.001694915254237288,311001,Dalmose skole,Grundskoler,Folkeskoler,5.8,6.1,6211.0,216819,8.8,26.2,16.6,9.22626389126076
761,1299666,Dalmosehallen,Dalmose,330,Slagelse Kommune,Slagelsekredsen,4261,11:23 06-06-2019,1062.0,472.0,590.0,0.0,10,3,0.4444444444444444,0.5555555555555556,0.0,311001,Dalmose skole,Grundskoler,Folkeskoler,5.8,6.1,6211.0,216819,8.8,26.2,16.6,9.22626389126076
762,1299710,Skælskør Skole,Skælskør Vest,330,Slagelse Kommune,Slagelsekredsen,4230,13:53 06-06-2019,2360.0,1160.0,1199.0,1.0,21,7,0.4915254237288136,0.5080508474576271,0.000423728813559322,331007,Skælskør Skole,Grundskoler,Folkeskoler,7.5,6.9,9134.0,216819,8.8,26.2,16.6,9.22626389126076
763,1299718,Agersøhallen,Agersø,330,Slagelse Kommune,Slagelsekredsen,4230,09:02 06-06-2019,141.0,64.0,77.0,0.0,1,0,0.45390070921985815,0.5460992907801419,0.0,331007,Skælskør Skole,Grundskoler,Folkeskoler,7.5,6.9,9134.0,216819,8.8,26.2,16.6,9.22626389126076
764,1299754,Omø Forsamlingshus,Omø,330,Slagelse Kommune,Slagelsekredsen,4230,09:05 06-06-2019,125.0,75.0,50.0,0.0,2,0,0.6,0.4,0.0,331007,Skælskør Skole,Grundskoler,Folkeskoler,7.5,6.9,9134.0,216819,8.8,26.2,16.6,9.22626389126076
765,1299712,Vesthallen,Vesthallen,330,Slagelse Kommune,Slagelsekredsen,4200,11:36 06-06-2019,4229.0,2012.0,2216.0,1.0,38,4,0.4757625916292268,0.5240009458500827,0.00023646252069047056,333023,Trelleborg Friskole,Grundskoler,Friskoler og private grundskoler,5.8,6.7,12131.5,216819,8.8,26.2,16.6,9.22626389126076
766,1299758,Slagelse Hallen,Slagelse Hallen,330,Slagelse Kommune,Slagelsekredsen,4200,11:35 06-06-2019,4063.0,1981.0,2080.0,2.0,54,15,0.487570760521782,0.5119369923701699,0.0004922471080482403,280540,Slagelse Privatskole,Grundskoler,Friskoler og private grundskoler,4.2,4.3,12131.5,216819,8.8,26.2,16.6,9.22626389126076
767,1299780,Sørbymagle Forsamlingshus,Sørbymagle,330,Slagelse Kommune,Slagelsekredsen,4200,09:41 06-06-2019,1241.0,562.0,679.0,0.0,11,1,0.45286059629331193,0.5471394037066882,0.0,333011,Søndermarksskolen,Grundskoler,Folkeskoler,6.7,6.3,12131.5,216819,8.8,26.2,16.6,9.22626389126076
768,1299786,Taarnborg Forsamlingshus,Tårnborg,330,Slagelse Kommune,Slagelsekredsen,4220,13:10 06-06-2019,1590.0,771.0,819.0,0.0,19,5,0.4849056603773585,0.5150943396226415,0.0,325005,Tårnborg Skole,Grundskoler,Folkeskoler,3.7,4.2,8584.25,216819,8.8,26.2,16.6,9.22626389126076
769,1291613,Plejehjemmet Ørbygård,Ørbygård,175,Rødovre Kommune,Rødovrekredsen,2610,09:38 06-06-2019,2560.0,1497.0,1054.0,9.0,23,12,0.584765625,0.41171875,0.003515625,175001,Hendriksholm Skole,Grundskoler,Folkeskoler,6.6,6.8,27757.75,232107,4.7,23.8,11.5,16.1038735775304
770,1292069,Milestedet,Milestedet,175,Rødovre Kommune,Rødovrekredsen,2610,10:38 06-06-2019,1080.0,798.0,276.0,6.0,4,7,0.7388888888888889,0.25555555555555554,0.005555555555555556,175001,Hendriksholm Skole,Grundskoler,Folkeskoler,6.6,6.8,27757.75,232107,4.7,23.8,11.5,16.1038735775304
771,1291975,Rødovre Skole,Rødovre,175,Rødovre Kommune,Rødovrekredsen,2610,11:22 06-06-2019,4822.0,2974.0,1832.0,16.0,35,6,0.6167565325591041,0.37992534218166735,0.0033181252592285357,175004,Rødovre Skole,Grundskoler,Folkeskoler,7.1,7.4,27757.75,232107,4.7,23.8,11.5,16.1038735775304
772,1292063,Rødovrehallen,Rødovrehallen,175,Rødovre Kommune,Rødovrekredsen,2610,11:24 06-06-2019,4571.0,2894.0,1663.0,14.0,35,14,0.6331218551739224,0.36381535768978335,0.003062787136294027,175003,Nyager Skole,Grundskoler,Folkeskoler,6.3,6.9,27757.75,232107,4.7,23.8,11.5,16.1038735775304
773,1291651,Islev Skole,Islev,175,Rødovre Kommune,Rødovrekredsen,2610,10:01 06-06-2019,3600.0,2071.0,1519.0,10.0,27,8,0.5752777777777778,0.42194444444444446,0.002777777777777778,175002,Islev Skole,Grundskoler,Folkeskoler,6.9,6.9,27757.75,232107,4.7,23.8,11.5,16.1038735775304
774,1291785,Tinderhøj Skole,Tinderhøj,175,Rødovre Kommune,Rødovrekredsen,2610,10:43 06-06-2019,3365.0,2107.0,1246.0,12.0,28,10,0.6261515601783061,0.37028231797919764,0.003566121842496285,175006,Tinderhøj Skole,Grundskoler,Folkeskoler,5.7,5.7,27757.75,232107,4.7,23.8,11.5,16.1038735775304
775,1291937,Valhøj Skole,Valhøj,175,Rødovre Kommune,Rødovrekredsen,2610,10:22 06-06-2019,3069.0,2020.0,1032.0,17.0,25,12,0.6581948517432389,0.3362658846529814,0.005539263603779733,175007,Valhøj Skole,Grundskoler,Folkeskoler,7.3,6.8,27757.75,232107,4.7,23.8,11.5,16.1038735775304
776,1277604,AARUP FRITIDSCENTER,Aarup,420,Assens Kommune,Assenskredsen,5560,11:09 06-06-2019,2146.0,1015.0,1131.0,0.0,23,11,0.47297297297297297,0.527027027027027,0.0,499004,Aarupskolen,Grundskoler,Folkeskoler,7.3,6.9,7557.25,212415,3.4,16.6,15.7,3.3529468974907606
777,1277854,RØRUP BORGERHUS,Rørup,420,Assens Kommune,Assenskredsen,5560,12:46 06-06-2019,479.0,189.0,290.0,0.0,6,1,0.3945720250521921,0.605427974947808,0.0,499004,Aarupskolen,Grundskoler,Folkeskoler,7.3,6.9,7557.25,212415,3.4,16.6,15.7,3.3529468974907606
778,1277002,KERTE FORSAMLINGSHUS,Kerte,420,Assens Kommune,Assenskredsen,5560,11:35 06-06-2019,445.0,182.0,263.0,0.0,3,1,0.40898876404494383,0.5910112359550562,0.0,499004,Aarupskolen,Grundskoler,Folkeskoler,7.3,6.9,7557.25,212415,3.4,16.6,15.7,3.3529468974907606
779,1277519,BRYLLE FORSAMLINGSHUS,Brylle,420,Assens Kommune,Assenskredsen,5690,11:04 06-06-2019,1135.0,532.0,603.0,0.0,8,1,0.4687224669603524,0.5312775330396475,0.0,485004,Tommerup Skole,Grundskoler,Folkeskoler,7.1,6.9,8239.25,212415,3.4,16.6,15.7,3.3529468974907606
780,1277785,TOMMERUP BYS FORSAMLINGSHUS,Tommerup,420,Assens Kommune,Assenskredsen,5690,10:52 06-06-2019,1236.0,604.0,632.0,0.0,22,7,0.4886731391585761,0.511326860841424,0.0,485004,Tommerup Skole,Grundskoler,Folkeskoler,7.1,6.9,8239.25,212415,3.4,16.6,15.7,3.3529468974907606
781,1278149,NÅRUP FORSAMLINGSHUS,Nårup,420,Assens Kommune,Assenskredsen,5690,09:59 06-06-2019,310.0,153.0,157.0,0.0,5,0,0.4935483870967742,0.5064516129032258,0.0,485004,Tommerup Skole,Grundskoler,Folkeskoler,7.1,6.9,8239.25,212415,3.4,16.6,15.7,3.3529468974907606
782,1275585,GLAMSBJERG HALLEN,Glamsbjerg,420,Assens Kommune,Assenskredsen,5620,11:40 06-06-2019,1710.0,919.0,791.0,0.0,14,10,0.5374269005847954,0.4625730994152047,0.0,433003,Glamsbjergskolen,Grundskoler,Folkeskoler,7.4,7.1,6981.25,212415,3.4,16.6,15.7,3.3529468974907606
783,1276555,FLEMLØSE GL. KRO,Flemløse,420,Assens Kommune,Assenskredsen,5620,12:44 06-06-2019,644.0,265.0,379.0,0.0,6,2,0.4114906832298137,0.5885093167701864,0.0,433003,Glamsbjergskolen,Grundskoler,Folkeskoler,7.4,7.1,6981.25,212415,3.4,16.6,15.7,3.3529468974907606
784,1275676,SALBROVAD-HALLEN,Salbrovad,420,Assens Kommune,Assenskredsen,5610,12:39 06-06-2019,572.0,249.0,323.0,0.0,9,1,0.4353146853146853,0.5646853146853147,0.0,421009,Assensskolen,Grundskoler,Folkeskoler,6.8,6.1,6703.25,212415,3.4,16.6,15.7,3.3529468974907606
785,1276382,VERNINGE FORSAMLINGSHUS,Verninge,420,Assens Kommune,Assenskredsen,5672,10:59 06-06-2019,713.0,328.0,385.0,0.0,10,2,0.4600280504908836,0.5399719495091164,0.0,425005,Broby Fri- og Efterskole,Grundskoler,Friskoler og private grundskoler,7.7,7.3,6072.75,212415,3.4,16.6,15.7,3.3529468974907606
786,1277451,ARENA ASSENS,Assens,420,Assens Kommune,Assenskredsen,5610,11:58 06-06-2019,4354.0,2206.0,2148.0,0.0,34,19,0.506660542030317,0.49333945796968304,0.0,421007,Strandmølleskolen,Grundskoler,Friskoler og private grundskoler,8.4,7.6,6703.25,212415,3.4,16.6,15.7,3.3529468974907606
787,1275554,VISSENBJERG IDRÆTS- OG KULTURCENT.,Vissenbjerg,420,Assens Kommune,Assenskredsen,5492,11:53 06-06-2019,3850.0,1865.9999999999998,1984.0,0.0,43,6,0.4846753246753246,0.5153246753246753,0.0,491005,Vissenbjerg Skole,Grundskoler,Folkeskoler,6.7,7.0,8340.5,212415,3.4,16.6,15.7,3.3529468974907606
788,1277796,JORDLØSE FORSAMLINGSHUS,Jordløse,420,Assens Kommune,Assenskredsen,5683,12:05 06-06-2019,444.0,224.0,220.0,0.0,7,3,0.5045045045045045,0.4954954954954955,0.0,437002,Hårby Skole,Grundskoler,Folkeskoler,7.8,7.1,5564.75,212415,3.4,16.6,15.7,3.3529468974907606
789,1276032,HAARBY HALLERNE,Haarby,420,Assens Kommune,Assenskredsen,5683,11:45 06-06-2019,2107.0,996.0,1111.0,0.0,12,5,0.47271001423825354,0.5272899857617467,0.0,437002,Hårby Skole,Grundskoler,Folkeskoler,7.8,7.1,5564.75,212415,3.4,16.6,15.7,3.3529468974907606
790,1275812,SØLLESTED FORSAMLINGSHUS,Søllested,420,Assens Kommune,Assenskredsen,5620,09:53 06-06-2019,311.0,133.0,178.0,0.0,2,0,0.42765273311897106,0.572347266881029,0.0,433005,Glamsbjerg Fri-og Efterskole,Grundskoler,Friskoler og private grundskoler,7.2,7.0,6981.25,212415,3.4,16.6,15.7,3.3529468974907606
791,1275919,FYRTÅRN TOMMERUP,Tommerup St,420,Assens Kommune,Assenskredsen,5690,10:40 06-06-2019,1611.0,929.0,682.0,0.0,17,3,0.5766604593420236,0.4233395406579764,0.0,485003,Tallerupskolen,Grundskoler,Folkeskoler,8.0,7.8,8239.25,212415,3.4,16.6,15.7,3.3529468974907606
792,1277850,DRESLETTE FORSAMLINGSHUS,Dreslette,420,Assens Kommune,Assenskredsen,5631,12:34 06-06-2019,567.0,267.0,300.0,0.0,2,2,0.4708994708994709,0.5291005291005291,0.0,421003,Ebberup Skole,Grundskoler,Folkeskoler,6.5,6.4,7076.0,212415,3.4,16.6,15.7,3.3529468974907606
793,1276035,EBBERUP HUS,Ebberup,420,Assens Kommune,Assenskredsen,5631,10:50 06-06-2019,1102.0,576.0,526.0,0.0,13,4,0.5226860254083484,0.47731397459165154,0.0,421003,Ebberup Skole,Grundskoler,Folkeskoler,6.5,6.4,7076.0,212415,3.4,16.6,15.7,3.3529468974907606
794,1276184,HELNÆS BORGERHUS,Helnæs,420,Assens Kommune,Assenskredsen,5631,09:54 06-06-2019,170.0,72.0,98.0,0.0,0,1,0.4235294117647059,0.5764705882352941,0.0,421003,Ebberup Skole,Grundskoler,Folkeskoler,6.5,6.4,7076.0,212415,3.4,16.6,15.7,3.3529468974907606
795,1278158,TURUP FORSAMLINGSHUS,Turup,420,Assens Kommune,Assenskredsen,5631,12:44 06-06-2019,538.0,264.0,274.0,0.0,9,0,0.49070631970260226,0.5092936802973977,0.0,421003,Ebberup Skole,Grundskoler,Folkeskoler,6.5,6.4,7076.0,212415,3.4,16.6,15.7,3.3529468974907606
796,1276385,ØRSTED FORSAMLINGSHUS,Ørsted,420,Assens Kommune,Assenskredsen,5560,11:41 06-06-2019,343.0,166.0,177.0,0.0,4,0,0.4839650145772595,0.5160349854227405,0.0,499005,Frøbjerg-Orte Friskole,Grundskoler,Friskoler og private grundskoler,7.5,7.5,7557.25,212415,3.4,16.6,15.7,3.3529468974907606
797,1278402,FRØBJERG SAMLINGS- OG KULTURHUS,Orte,420,Assens Kommune,Assenskredsen,5560,11:10 06-06-2019,537.0,280.0,257.0,0.0,7,0,0.521415270018622,0.478584729981378,0.0,499005,Frøbjerg-Orte Friskole,Grundskoler,Friskoler og private grundskoler,7.5,7.5,7557.25,212415,3.4,16.6,15.7,3.3529468974907606
798,1277786,KØNG FORSAMLINGSHUS,Køng,420,Assens Kommune,Assenskredsen,5620,11:57 06-06-2019,636.0,318.0,318.0,0.0,4,0,0.5,0.5,0.0,433008,Køng Idrætsfriskole,Grundskoler,Friskoler og private grundskoler,6.0,6.2,6981.25,212415,3.4,16.6,15.7,3.3529468974907606
799,1276451,Havrehedskolen - Afd. Havrehed,Morud,480,Nordfyns Kommune,Middelfartkredsen,5462,11:27 06-06-2019,1891.0,848.0,1043.0,0.0,12,3,0.4484399788471708,0.5515600211528292,0.0,483002,Havrehedskolen,Grundskoler,Folkeskoler,7.9,7.4,10006.5,214266,7.5,16.5,10.3,4.008174455667033
800,1278207,Havrehedskolen - Afd. Veflinge,Veflinge,480,Nordfyns Kommune,Middelfartkredsen,5462,11:57 06-06-2019,902.0,463.0,439.0,0.0,11,5,0.5133037694013304,0.4866962305986696,0.0,483002,Havrehedskolen,Grundskoler,Folkeskoler,7.9,7.4,10006.5,214266,7.5,16.5,10.3,4.008174455667033
801,1277766,Sletten Skole - Afd. Nordvest,Otterup,480,Nordfyns Kommune,Middelfartkredsen,5450,10:28 06-06-2019,3308.0,1525.0,1783.0,0.0,25,9,0.46100362756952834,0.5389963724304715,0.0,471008,Sletten Skole,Grundskoler,Folkeskoler,6.7,6.3,7406.5,214266,7.5,16.5,10.3,4.008174455667033
802,1276884,Bogense Skole - Afd. Bogense,Bogense,480,Nordfyns Kommune,Middelfartkredsen,5400,09:55 06-06-2019,2721.0,1308.0,1413.0,0.0,23,19,0.4807056229327453,0.5192943770672547,0.0,423001,Bogense Skole,Grundskoler,Folkeskoler,5.9,6.3,7626.75,214266,7.5,16.5,10.3,4.008174455667033
803,1277470,Nørreby Forsamlingshus,Klinte,480,Nordfyns Kommune,Middelfartkredsen,5400,09:37 06-06-2019,590.0,254.0,336.0,0.0,8,0,0.43050847457627117,0.5694915254237288,0.0,423001,Bogense Skole,Grundskoler,Folkeskoler,5.9,6.3,7626.75,214266,7.5,16.5,10.3,4.008174455667033
804,1275995,Bogense Skole - Afd. Kongslund,Kongslund,480,Nordfyns Kommune,Middelfartkredsen,5400,11:42 06-06-2019,1017.0,465.0,552.0,0.0,10,2,0.4572271386430678,0.5427728613569321,0.0,423001,Bogense Skole,Grundskoler,Folkeskoler,5.9,6.3,7626.75,214266,7.5,16.5,10.3,4.008174455667033
805,1277802,Særslev-Hårslev-Skolen Afd.Særslev,Særslev,480,Nordfyns Kommune,Middelfartkredsen,5471,12:03 06-06-2019,939.0,425.0,514.0,0.0,6,2,0.45260915867944623,0.5473908413205538,0.0,483003,Særslev-Hårslev-Skolen,Grundskoler,Folkeskoler,6.3,6.3,7461.0,214266,7.5,16.5,10.3,4.008174455667033
806,1277170,Særslev-Hårslev-Skolen Afd.Hårslev,Hårslev,480,Nordfyns Kommune,Middelfartkredsen,5471,10:40 06-06-2019,819.0,370.0,449.0,0.0,9,1,0.4517704517704518,0.5482295482295483,0.0,483003,Særslev-Hårslev-Skolen,Grundskoler,Folkeskoler,6.3,6.3,7461.0,214266,7.5,16.5,10.3,4.008174455667033
807,1276108,Kystskolen - Afd. Løkkemark,Løkkemark,480,Nordfyns Kommune,Middelfartkredsen,5450,10:53 06-06-2019,784.0,305.0,479.0,0.0,7,2,0.38903061224489793,0.610969387755102,0.0,471005,Kystskolen,Grundskoler,Folkeskoler,6.3,6.5,7406.5,214266,7.5,16.5,10.3,4.008174455667033
808,1276496,Kystskolen - Afd. Krogsbølle,Krogsbølle,480,Nordfyns Kommune,Middelfartkredsen,5450,11:21 06-06-2019,1344.0,607.0,737.0,0.0,14,0,0.45163690476190477,0.5483630952380952,0.0,471005,Kystskolen,Grundskoler,Folkeskoler,6.3,6.5,7406.5,214266,7.5,16.5,10.3,4.008174455667033
809,1278160,Heldagsskolen,Horsebæk,480,Nordfyns Kommune,Middelfartkredsen,5450,10:03 06-06-2019,794.0,330.0,464.0,0.0,6,3,0.4156171284634761,0.5843828715365239,0.0,471011,Otterup Realskole,Grundskoler,Friskoler og private grundskoler,7.1,7.1,7406.5,214266,7.5,16.5,10.3,4.008174455667033
810,1278097,Sletten Skole - Afd. Skovløkken,Skovløkke,480,Nordfyns Kommune,Middelfartkredsen,5450,11:50 06-06-2019,826.0,386.0,440.0,0.0,6,0,0.46731234866828086,0.5326876513317191,0.0,471011,Otterup Realskole,Grundskoler,Friskoler og private grundskoler,7.1,7.1,7406.5,214266,7.5,16.5,10.3,4.008174455667033
811,1306650,Søndersøskolen Afd.Nordmark - Aula,Søndersø,480,Nordfyns Kommune,Middelfartkredsen,5471,11:05 06-06-2019,2667.0,1282.0,1385.0,0.0,27,9,0.4806899137607799,0.5193100862392201,0.0,483004,Søndersøskolen,Grundskoler,Folkeskoler,6.4,6.6,7461.0,214266,7.5,16.5,10.3,4.008174455667033
812,1284300,Kerteminde Idrætscenter,Kerteminde 1,440,Kerteminde Kommune,Nyborgkredsen,5300,14:07 06-06-2019,4499.0,2280.0,2219.0,0.0,37,8,0.5067792842853968,0.49322071571460324,0.0,280456,Kerteminde Byskole,Grundskoler,Folkeskoler,7.7,7.2,14545.75,222244,4.8,16.5,11.3,4.896279499454101
813,1284322,Hindsholmskolen,Mesinge,440,Kerteminde Kommune,Nyborgkredsen,5380,10:13 06-06-2019,1404.0,766.0,638.0,0.0,16,3,0.5455840455840455,0.45441595441595434,0.0,439001,Hindsholms børn & unge,Grundskoler,Folkeskoler,7.5,7.2,10961.5,222244,4.8,16.5,11.3,4.896279499454101
814,1284324,Langeskov Idrætscenter,Langeskov,440,Kerteminde Kommune,Nyborgkredsen,5550,11:16 06-06-2019,2847.0,1349.0,1498.0,0.0,32,7,0.47383210396909026,0.5261678960309097,0.0,441002,Langeskov Skole,Grundskoler,Folkeskoler,7.7,7.0,9964.5,222244,4.8,16.5,11.3,4.896279499454101
815,1284326,Marslev Skole- og Børnehus,Marslev,440,Kerteminde Kommune,Nyborgkredsen,5320,10:57 06-06-2019,1343.0,603.0,740.0,0.0,11,3,0.4489947877885331,0.5510052122114668,0.0,461070,Al-Salahiyah Skolen,Grundskoler,Friskoler og private grundskoler,6.5,6.2,12786.25,222244,4.8,16.5,11.3,4.896279499454101
816,1284374,Nymarksskolen,Nymarken,440,Kerteminde Kommune,Nyborgkredsen,5300,10:04 06-06-2019,1500.0,780.0,720.0,0.0,6,7,0.52,0.48,0.0,439006,Nymarken Skole og Børnehus,Grundskoler,Folkeskoler,7.7,7.2,14545.75,222244,4.8,16.5,11.3,4.896279499454101
817,1462100,Kerteminde 10. klassecenter,Munkebo,440,Kerteminde Kommune,Nyborgkredsen,5330,11:09 06-06-2019,3674.0,2228.0,1446.0,0.0,29,26,0.6064235166031573,0.3935764833968427,0.0,280457,Munkebo Skole,Grundskoler,Folkeskoler,7.3,6.9,10148.75,222244,4.8,16.5,11.3,4.896279499454101
818,1299288,"Agedrup Skole, Foredragssalen",Agedrup Skole,461,Odense Kommune,Odense Østkredsen,5320,11:32 06-06-2019,1921.0,1034.0,887.0,0.0,16,7,0.5382613222280063,0.46173867777199373,0.0,461070,Al-Salahiyah Skolen,Grundskoler,Friskoler og private grundskoler,6.5,6.2,12786.25,211967,6.6,30.2,14.2,12.006935944013527
819,1306664,"Spurvelundskolen, Gymnastiksalen",Spurvelundskolen,461,Odense Kommune,Odense Vestkredsen,5270,11:34 06-06-2019,2658.0,1366.0,1292.0,0.0,22,9,0.5139202407825433,0.4860797592174567,0.0,461015,Kroggårdsskolen,Grundskoler,Folkeskoler,7.2,7.1,13456.5,211967,6.6,30.2,14.2,12.006935944013527
820,1299302,"Kroggårdsskolen, Gymnastiksalen",Kroggårdsskolen,461,Odense Kommune,Odense Vestkredsen,5270,13:06 06-06-2019,4234.0,2440.0,1794.0,0.0,41,13,0.5762871988663203,0.42371280113367976,0.0,461015,Kroggårdsskolen,Grundskoler,Folkeskoler,7.2,7.1,13456.5,211967,6.6,30.2,14.2,12.006935944013527
821,1305100,Skt. Jørgens Hallen,Skt. Jørgens Hallen,461,Odense Kommune,Odense Østkredsen,5000,11:06 06-06-2019,7770.0,4817.0,2953.0,0.0,107,31,0.61994851994852,0.38005148005148004,0.0,461045,Sct. Albani Skole,Grundskoler,Friskoler og private grundskoler,7.4,7.4,19571.25,211967,6.6,30.2,14.2,12.006935944013527
822,1299258,"Risingskolen, Festsalen",Risingskolen,461,Odense Kommune,Odense Østkredsen,5000,11:50 06-06-2019,2450.0,1640.0,810.0,0.0,27,15,0.6693877551020408,0.3306122448979592,0.0,461022,Risingskolen,Grundskoler,Folkeskoler,5.7,5.6,19571.25,211967,6.6,30.2,14.2,12.006935944013527
823,1299300,"CSV-Skolen, Sportshallen",CSV-Skolen,461,Odense Kommune,Odense Vestkredsen,5200,13:30 06-06-2019,5713.0,3776.0,1937.0,0.0,60,29,0.6609487134605287,0.3390512865394714,0.0,461019,Provstegårdskolen,Grundskoler,Folkeskoler,7.7,7.3,13439.75,211967,6.6,30.2,14.2,12.006935944013527
824,1299254,"Lumby Skole, Gymnastiksalen",Lumby Skole,461,Odense Kommune,Odense Vestkredsen,5270,09:53 06-06-2019,763.0,361.0,402.0,0.0,8,1,0.47313237221494103,0.526867627785059,0.0,280216,Roser Skole,Grundskoler,Friskoler og private grundskoler,3.6,4.1,13456.5,211967,6.6,30.2,14.2,12.006935944013527
825,1299284,"Stige Skole, Gymnastiksalen",Stige Skole,461,Odense Kommune,Odense Vestkredsen,5270,13:14 06-06-2019,4203.0,2288.0,1915.0,0.0,38,16,0.5443730668570069,0.4556269331429931,0.0,280216,Roser Skole,Grundskoler,Friskoler og private grundskoler,3.6,4.1,13456.5,211967,6.6,30.2,14.2,12.006935944013527
826,1299270,"Fraugde Fritidscenter, Hallen",Fraugde Fritidscenter,461,Odense Kommune,Odense Østkredsen,5220,12:42 06-06-2019,2128.0,1174.0,954.0,0.0,37,5,0.5516917293233082,0.4483082706766917,0.0,461031,Tingkærskolen,Grundskoler,Folkeskoler,6.9,6.8,16554.5,211967,6.6,30.2,14.2,12.006935944013527
827,1299256,"Paarup Hallen, Anneks Hallen",Paarup Hallen,461,Odense Kommune,Odense Vestkredsen,5210,10:04 06-06-2019,3141.0,1595.0,1546.0,0.0,41,8,0.5078000636739892,0.49219993632601083,0.0,461020,Paarup Skole,Grundskoler,Folkeskoler,6.4,7.1,14687.5,211967,6.6,30.2,14.2,12.006935944013527
828,1299298,"UngOdense, (tidl. Bækholmskolen), Tumlesalen",UngOdense (Tidl.Bækholmskolen),461,Odense Kommune,Odense Østkredsen,5220,10:23 06-06-2019,2908.0,1856.0,1052.0,0.0,39,15,0.6382393397524071,0.36176066024759285,0.0,461064,Holluf Pile Skole,Grundskoler,Folkeskoler,7.2,6.8,16554.5,211967,6.6,30.2,14.2,12.006935944013527
