,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,student_count,navn,institutionstype2,institutionstype3,coordinates,postnavn,komnavn,year,salgspris,disindk,langledig,kriminelitet,lavindk,skilsmisser
627,461079,3.4,4.1,461,55.4063198995801,10.390762884542001,5000,61.0,Friskolen City Odense,Grundskoler,Friskoler og private grundskoler,"(55.4063198995801, 10.390762884542001)",Odense C,Odense Kommune,2015,15977.0,201180.0,1.45,5.4,25.3,15.4
628,461010,6.1,6.6,461,55.351940868428,10.338796137754,5250,627.0,Højmeskolen,Grundskoler,Folkeskoler,"(55.351940868428, 10.338796137754)",Odense SV,Odense Kommune,2015,13614.0,201180.0,1.45,5.4,25.3,15.4
629,461021,7.3,7.5,461,55.343182279017704,10.2920672120874,5250,400.0,Rasmus Rask-Skolen,Grundskoler,Folkeskoler,"(55.343182279017704, 10.2920672120874)",Odense SV,Odense Kommune,2015,13614.0,201180.0,1.45,5.4,25.3,15.4
630,461023,8.0,7.7,461,55.3692162903776,10.3470593309445,5250,720.0,Sanderumskolen,Grundskoler,Folkeskoler,"(55.3692162903776, 10.3470593309445)",Odense SV,Odense Kommune,2015,13614.0,201180.0,1.45,5.4,25.3,15.4
631,461032,7.2,7.2,461,55.368609802879,10.366488212647,5250,748.0,Tingløkkeskolen,Grundskoler,Folkeskoler,"(55.368609802879, 10.366488212647)",Odense SV,Odense Kommune,2015,13614.0,201180.0,1.45,5.4,25.3,15.4
632,461053,8.2,8.0,461,55.339139661886996,10.2920363762569,5250,203.0,Kratholmskolen,Grundskoler,Friskoler og private grundskoler,"(55.339139661886996, 10.2920363762569)",Odense SV,Odense Kommune,2015,13614.0,201180.0,1.45,5.4,25.3,15.4
633,461013,6.4,6.7,461,55.42004000390821,10.266140026226,5210,544.0,Korup Skole,Grundskoler,Folkeskoler,"(55.420040003908206, 10.266140026226)",Odense NV,Odense Kommune,2015,12474.0,201180.0,1.45,5.4,25.3,15.4
634,461020,7.8,7.4,461,55.4084805877178,10.3153049690984,5210,743.0,Paarup Skole,Grundskoler,Folkeskoler,"(55.4084805877178, 10.3153049690984)",Odense NV,Odense Kommune,2015,12474.0,201180.0,1.45,5.4,25.3,15.4
635,461030,7.7,7.3,461,55.4095561177683,10.350340640385099,5210,642.0,Tarup Skole,Grundskoler,Folkeskoler,"(55.4095561177683, 10.350340640385099)",Odense NV,Odense Kommune,2015,12474.0,201180.0,1.45,5.4,25.3,15.4
636,461014,5.4,5.9,461,55.3865292650224,10.417130531336198,5230,560.0,Ejerslykkeskolen,Grundskoler,Folkeskoler,"(55.3865292650224, 10.417130531336198)",Odense M,Odense Kommune,2015,17662.0,201180.0,1.45,5.4,25.3,15.4
637,461017,7.2,7.5,461,55.3863936260693,10.398569226320198,5230,661.0,Munkebjergskolen,Grundskoler,Folkeskoler,"(55.3863936260693, 10.398569226320198)",Odense M,Odense Kommune,2015,17662.0,201180.0,1.45,5.4,25.3,15.4
638,461038,7.1,6.8,461,55.3792294816974,10.423962207866401,5230,794.0,Rosengårdskolen,Grundskoler,Folkeskoler,"(55.3792294816974, 10.423962207866401)",Odense M,Odense Kommune,2015,17662.0,201180.0,1.45,5.4,25.3,15.4
639,461018,7.7,7.2,461,55.4168927051385,10.3577823322391,5270,446.0,Næsby Skole,Grundskoler,Folkeskoler,"(55.4168927051385, 10.3577823322391)",Odense N,Odense Kommune,2015,12431.0,201180.0,1.45,5.4,25.3,15.4
640,461046,7.3,7.4,461,55.4382520821888,10.3981827524802,5270,212.0,Stige Friskole,Grundskoler,Friskoler og private grundskoler,"(55.4382520821888, 10.3981827524802)",Odense N,Odense Kommune,2015,12431.0,201180.0,1.45,5.4,25.3,15.4
641,461060,7.4,6.9,461,55.43303628625201,10.378715102312801,5270,377.0,Søhusskolen,Grundskoler,Folkeskoler,"(55.433036286252005, 10.378715102312801)",Odense N,Odense Kommune,2015,12431.0,201180.0,1.45,5.4,25.3,15.4
642,461019,7.1,6.9,461,55.391986841510295,10.339995801657697,5200,580.0,Provstegårdskolen,Grundskoler,Folkeskoler,"(55.391986841510295, 10.339995801657698)",Odense V,Odense Kommune,2015,9857.0,201180.0,1.45,5.4,25.3,15.4
643,461025,5.7,5.9,461,55.4265140630445,10.4455372161955,5240,605.0,Seden Skole,Grundskoler,Folkeskoler,"(55.4265140630445, 10.4455372161955)",Odense NØ,Odense Kommune,2015,11917.0,201180.0,1.45,5.4,25.3,15.4
644,461039,5.2,5.2,461,55.4097882646929,10.4289090992824,5240,617.0,Abildgårdskolen,Grundskoler,Folkeskoler,"(55.4097882646929, 10.4289090992824)",Odense NØ,Odense Kommune,2015,11917.0,201180.0,1.45,5.4,25.3,15.4
645,461075,5.1,5.3,461,55.4149155914901,10.4289478420226,5240,321.0,H. C. Andersen Skolen,Grundskoler,Folkeskoler,"(55.4149155914901, 10.4289478420226)",Odense NØ,Odense Kommune,2015,11917.0,201180.0,1.45,5.4,25.3,15.4
646,461031,6.2,6.5,461,55.3403621044986,10.502337773617,5220,433.0,Tingkærskolen,Grundskoler,Folkeskoler,"(55.3403621044986, 10.502337773617)",Odense SØ,Odense Kommune,2015,13788.0,201180.0,1.45,5.4,25.3,15.4
647,461064,7.1,7.2,461,55.366096858681296,10.449727711756301,5220,676.0,Holluf Pile Skole,Grundskoler,Folkeskoler,"(55.366096858681296, 10.449727711756301)",Odense SØ,Odense Kommune,2015,13788.0,201180.0,1.45,5.4,25.3,15.4
648,461034,6.8,6.8,461,55.3958964583195,10.2541240395181,5491,359.0,Ubberud Skole,Grundskoler,Folkeskoler,"(55.3958964583195, 10.2541240395181)",Blommenslyst,Odense Kommune,2015,,201180.0,1.45,5.4,25.3,15.4
649,471005,6.1,6.1,480,55.574038579235705,10.3684792709908,5450,394.0,Kystskolen,Grundskoler,Folkeskoler,"(55.574038579235705, 10.3684792709908)",Otterup,Nordfyns Kommune,2015,6827.0,199840.0,0.8083333333333335,2.6,13.3,16.9
650,471008,6.7,6.4,480,55.51099884711,10.3943940584758,5450,775.0,Sletten Skole,Grundskoler,Folkeskoler,"(55.510998847109995, 10.3943940584758)",Otterup,Nordfyns Kommune,2015,6827.0,199840.0,0.8083333333333335,2.6,13.3,16.9
651,471011,7.3,7.1,480,55.5134410328162,10.3972224825159,5450,235.0,Otterup Realskole,Grundskoler,Friskoler og private grundskoler,"(55.5134410328162, 10.3972224825159)",Otterup,Nordfyns Kommune,2015,6827.0,199840.0,0.8083333333333335,2.6,13.3,16.9
652,471302,4.9,5.4,480,55.6054843370975,10.333698947061801,5450,49.0,Efterskolen Flyvesandet,Efterskoler,Efterskoler,"(55.6054843370975, 10.333698947061801)",Otterup,Nordfyns Kommune,2015,6827.0,199840.0,0.8083333333333335,2.6,13.3,16.9
653,473009,6.4,6.5,430,55.2311294892456,10.4874215539868,5750,526.0,Tingagerskolen,Grundskoler,Folkeskoler,"(55.2311294892456, 10.4874215539868)",Ringe,Faaborg-Midtfyn Kommune,2015,7119.0,201163.0,0.8250000000000001,1.7,12.1,14.3
654,473011,8.7,8.0,430,55.2069489333149,10.353670259461,5750,196.0,Hjemly Friskole,Grundskoler,Friskoler og private grundskoler,"(55.2069489333149, 10.353670259461)",Ringe,Faaborg-Midtfyn Kommune,2015,7119.0,201163.0,0.8250000000000001,1.7,12.1,14.3
655,473014,3.9,4.7,430,55.2343569095426,10.4732767367819,5750,82.0,Ringe Kost- og Realskole,Grundskoler,Friskoler og private grundskoler,"(55.2343569095426, 10.4732767367819)",Ringe,Faaborg-Midtfyn Kommune,2015,7119.0,201163.0,0.8250000000000001,1.7,12.1,14.3
656,473020,7.2,6.8,430,55.2392235441673,10.471939547911099,5750,565.0,Nordagerskolen,Grundskoler,Folkeskoler,"(55.2392235441673, 10.471939547911099)",Ringe,Faaborg-Midtfyn Kommune,2015,7119.0,201163.0,0.8250000000000001,1.7,12.1,14.3
657,473301,6.7,7.1,430,55.240118588766,10.4698963208031,5750,146.0,Ringe Fri- og Efterskole,Efterskoler,Efterskoler,"(55.240118588766, 10.4698963208031)",Ringe,Faaborg-Midtfyn Kommune,2015,7119.0,201163.0,0.8250000000000001,1.7,12.1,14.3
658,475004,5.2,5.3,482,54.9495580620321,10.7581725409275,5900,94.0,Kassebølle Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9495580620321, 10.7581725409275)",Rudkøbing,Langeland Kommune,2015,6109.0,179988.0,0.9750000000000001,2.8,23.1,14.4
659,475301,6.6,7.0,482,54.940824229247504,10.7305298041849,5900,91.0,Langelands Efterskole,Efterskoler,Efterskoler,"(54.940824229247504, 10.7305298041849)",Rudkøbing,Langeland Kommune,2015,6109.0,179988.0,0.9750000000000001,2.8,23.1,14.4
660,482002,6.8,6.5,482,54.931660446668,10.7324797329831,5900,844.0,Ørstedskolen,Grundskoler,Folkeskoler,"(54.931660446668, 10.7324797329831)",Rudkøbing,Langeland Kommune,2015,6109.0,179988.0,0.9750000000000001,2.8,23.1,14.4
661,477004,6.8,6.9,430,55.217826104723606,10.5918737321147,5854,106.0,Gislev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.217826104723606, 10.5918737321147)",Gislev,Faaborg-Midtfyn Kommune,2015,5122.0,201163.0,0.8250000000000001,1.7,12.1,14.3
662,481302,7.9,7.8,482,54.828975385245506,10.6997234385201,5932,102.0,Musikefterskolen i Humble,Efterskoler,Efterskoler,"(54.828975385245506, 10.6997234385201)",Humble,Langeland Kommune,2015,2128.0,179988.0,0.9750000000000001,2.8,23.1,14.4
663,483002,8.0,7.5,480,55.44377194945189,10.1954618806858,5462,606.0,Havrehedskolen,Grundskoler,Folkeskoler,"(55.44377194945189, 10.1954618806858)",Morud,Nordfyns Kommune,2015,,199840.0,0.8083333333333335,2.6,13.3,16.9
664,483003,5.5,5.6,480,55.5126400441716,10.1735896521451,5471,332.0,Særslev-Hårslev-Skolen,Grundskoler,Folkeskoler,"(55.5126400441716, 10.1735896521451)",Søndersø,Nordfyns Kommune,2015,5703.0,199840.0,0.8083333333333335,2.6,13.3,16.9
665,483004,6.5,6.4,480,55.48794585758449,10.2499368661636,5471,664.0,Søndersøskolen,Grundskoler,Folkeskoler,"(55.48794585758449, 10.2499368661636)",Søndersø,Nordfyns Kommune,2015,5703.0,199840.0,0.8083333333333335,2.6,13.3,16.9
666,483300,5.2,6.3,480,55.51394601965061,10.1787030985273,5471,83.0,Nordfyns Efterskole,Efterskoler,Efterskoler,"(55.513946019650604, 10.1787030985273)",Søndersø,Nordfyns Kommune,2015,5703.0,199840.0,0.8083333333333335,2.6,13.3,16.9
667,485003,7.9,7.2,420,55.345043336751395,10.179154576817801,5690,437.0,Tallerupskolen,Grundskoler,Folkeskoler,"(55.345043336751395, 10.179154576817801)",Tommerup,Assens Kommune,2015,7051.0,199676.0,0.9666666666666668,2.5,12.9,14.3
668,485004,6.7,7.0,420,55.3217968191104,10.2035833590548,5690,319.0,Tommerup Skole,Grundskoler,Folkeskoler,"(55.3217968191104, 10.2035833590548)",Tommerup,Assens Kommune,2015,7051.0,199676.0,0.9666666666666668,2.5,12.9,14.3
669,485301,6.9,7.2,420,55.325495996223495,10.1973160325223,5690,92.0,Tommerup Efterskole,Efterskoler,Efterskoler,"(55.325495996223495, 10.1973160325223)",Tommerup,Assens Kommune,2015,7051.0,199676.0,0.9666666666666668,2.5,12.9,14.3
670,485302,4.3,5.1,420,55.3295810230279,10.2171295552519,5690,33.0,Vestfyns Efterskole,Efterskoler,Efterskoler,"(55.3295810230279, 10.2171295552519)",Tommerup,Assens Kommune,2015,7051.0,199676.0,0.9666666666666668,2.5,12.9,14.3
671,489002,6.3,6.3,450,55.3598901409774,10.6710244517774,5540,653.0,Vibeskolen,Grundskoler,Folkeskoler,"(55.3598901409774, 10.6710244517774)",Ullerslev,Nyborg Kommune,2015,6059.0,200214.0,0.7000000000000001,4.6,11.9,14.1
672,491005,7.5,7.4,420,55.3879643696426,10.133960674361001,5492,611.0,Vissenbjerg Skole,Grundskoler,Folkeskoler,"(55.3879643696426, 10.133960674361001)",Vissenbjerg,Assens Kommune,2015,7504.0,199676.0,0.9666666666666668,2.5,12.9,14.3
673,495005,7.0,6.7,450,55.253124791095885,10.6736061646598,5853,523.0,4kløverskolen,Grundskoler,Folkeskoler,"(55.25312479109589, 10.6736061646598)",Ørbæk,Nyborg Kommune,2015,6840.0,200214.0,0.7000000000000001,4.6,11.9,14.1
674,495006,7.3,7.3,450,55.280171015282704,10.687029196559699,5853,180.0,Refsvindinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.280171015282704, 10.687029196559699)",Ørbæk,Nyborg Kommune,2015,6840.0,200214.0,0.7000000000000001,4.6,11.9,14.1
675,495007,7.6,7.3,450,55.216145286242714,10.6865503668605,5853,104.0,Svindinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.21614528624271, 10.6865503668605)",Ørbæk,Nyborg Kommune,2015,6840.0,200214.0,0.7000000000000001,4.6,11.9,14.1
676,497001,7.6,7.2,430,55.305681146390114,10.4736823351803,5792,752.0,Broskolen,Grundskoler,Folkeskoler,"(55.30568114639011, 10.4736823351803)",Årslev,Faaborg-Midtfyn Kommune,2015,8945.0,201163.0,0.8250000000000001,1.7,12.1,14.3
677,497002,5.9,5.9,430,55.301807651665,10.4011516704317,5792,334.0,Carl Nielsen-Skolen,Grundskoler,Folkeskoler,"(55.301807651665, 10.4011516704317)",Årslev,Faaborg-Midtfyn Kommune,2015,8945.0,201163.0,0.8250000000000001,1.7,12.1,14.3
678,497006,8.8,8.4,430,55.3031637083095,10.3892728272703,5792,219.0,Nr Lyndelse Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3031637083095, 10.3892728272703)",Årslev,Faaborg-Midtfyn Kommune,2015,8945.0,201163.0,0.8250000000000001,1.7,12.1,14.3
679,497007,7.4,7.3,430,55.30939615,10.49965282,5792,176.0,Sdr. Nærå Friskole og Midtfyns Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.30939615, 10.49965282)",Årslev,Faaborg-Midtfyn Kommune,2015,8945.0,201163.0,0.8250000000000001,1.7,12.1,14.3
680,497300,4.7,5.5,430,55.30939614691529,10.4996528238657,5792,55.0,Sdr. Nærå Friskole og Midtfyns Efterskole,Efterskoler,Efterskoler,"(55.30939614691529, 10.4996528238657)",Årslev,Faaborg-Midtfyn Kommune,2015,8945.0,201163.0,0.8250000000000001,1.7,12.1,14.3
681,497005,8.9,8.2,430,55.31014253083429,10.5902125445821,5863,191.0,Ferritslev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.31014253083429, 10.5902125445821)",Ferritslev Fyn,Faaborg-Midtfyn Kommune,2015,,201163.0,0.8250000000000001,1.7,12.1,14.3
682,499004,7.1,6.7,420,55.3744728802876,10.046281447666301,5560,606.0,Aarupskolen,Grundskoler,Folkeskoler,"(55.3744728802876, 10.046281447666301)",Aarup,Assens Kommune,2015,7240.0,199676.0,0.9666666666666668,2.5,12.9,14.3
683,499005,7.4,7.3,420,55.3427641189171,10.096108936826699,5560,205.0,Frøbjerg-Orte Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3427641189171, 10.096108936826699)",Aarup,Assens Kommune,2015,7240.0,199676.0,0.9666666666666668,2.5,12.9,14.3
684,501001,6.8,6.8,540,54.9470904863919,9.872008979080269,6440,435.0,Augustenborg Skole,Grundskoler,Folkeskoler,"(54.9470904863919, 9.872008979080269)",Augustenborg,Sønderborg Kommune,2015,5881.0,199900.0,0.8250000000000001,3.0,17.2,13.7
685,507001,8.5,7.7,540,54.8875874442155,9.66994222120193,6310,645.0,Broager Skole,Grundskoler,Folkeskoler,"(54.8875874442155, 9.66994222120193)",Broager,Sønderborg Kommune,2015,7804.0,199900.0,0.8250000000000001,3.0,17.2,13.7
686,507301,5.7,6.5,540,54.86296044709821,9.72103503159891,6310,60.0,Adventure Efterskolen Sønderjylland Skelde,Efterskoler,Efterskoler,"(54.86296044709821, 9.72103503159891)",Broager,Sønderborg Kommune,2015,7804.0,199900.0,0.8250000000000001,3.0,17.2,13.7
687,509300,6.3,6.7,621,55.4071110231004,9.550679830033712,6093,127.0,Design- & Idrætsefterskolen Skamling,Efterskoler,Efterskoler,"(55.4071110231004, 9.550679830033712)",Sjølund,Kolding Kommune,2015,,216806.0,0.75,4.2,17.6,14.7
688,511300,3.1,4.6,510,55.2899824290488,9.05099636003524,6510,70.0,Gram Efterskole,Efterskoler,Efterskoler,"(55.2899824290488, 9.05099636003524)",Gram,Haderslev Kommune,2015,3325.0,198173.0,0.7583333333333333,2.9,19.6,14.9
689,513002,7.5,7.2,540,54.9201068785528,9.587536939330713,6300,545.0,Gråsten Skole,Grundskoler,Folkeskoler,"(54.9201068785528, 9.587536939330711)",Gråsten,Sønderborg Kommune,2015,5666.0,199900.0,0.8250000000000001,3.0,17.2,13.7
690,513008,7.8,7.5,540,54.9373447641904,9.62003098525901,6300,73.0,Æblegård Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9373447641904, 9.62003098525901)",Gråsten,Sønderborg Kommune,2015,5666.0,199900.0,0.8250000000000001,3.0,17.2,13.7
691,517300,5.2,5.9,550,54.96551945,8.69153404,6280,83.0,Højer Efterskole,Efterskoler,Efterskoler,"(54.96551945, 8.69153404)",Højer,Tønder Kommune,2015,,189550.0,0.6999999999999998,3.6,20.1,12.7
692,550300,5.9,6.5,550,54.96208398798579,8.69405924379956,6280,77.0,Højer Design Efterskole,Efterskoler,Efterskoler,"(54.96208398798579, 8.69405924379956)",Højer,Tønder Kommune,2015,,189550.0,0.6999999999999998,3.6,20.1,12.7
693,525007,6.6,6.9,550,55.1307604899183,9.12838707524741,6534,234.0,Agerskov Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.1307604899183, 9.12838707524741)",Agerskov,Tønder Kommune,2015,,189550.0,0.6999999999999998,3.6,20.1,12.7
694,525300,6.0,6.2,550,55.12715349042621,9.131684475104187,6534,131.0,Agerskov Ungdomsskole,Efterskoler,Efterskoler,"(55.12715349042621, 9.131684475104189)",Agerskov,Tønder Kommune,2015,,189550.0,0.6999999999999998,3.6,20.1,12.7
695,525010,6.8,6.7,550,55.19282572458511,9.062518274028982,6520,254.0,Kostskolen i Sønderjylland,Grundskoler,Friskoler og private grundskoler,"(55.192825724585106, 9.062518274028982)",Toftlund,Tønder Kommune,2015,5392.0,189550.0,0.6999999999999998,3.6,20.1,12.7
696,527002,7.0,6.8,575,55.3544626320837,9.20722464398277,6630,448.0,Jels Skole,Grundskoler,Folkeskoler,"(55.3544626320837, 9.20722464398277)",Rødding,Vejen Kommune,2015,3997.0,203630.0,0.5499999999999999,2.9,13.6,13.2
697,527004,6.9,6.7,575,55.3664800189433,9.06975449687723,6630,515.0,Rødding Skole,Grundskoler,Folkeskoler,"(55.3664800189433, 9.06975449687723)",Rødding,Vejen Kommune,2015,3997.0,203630.0,0.5499999999999999,2.9,13.6,13.2
698,527008,6.1,6.3,575,55.366729411982405,9.06039843636426,6630,117.0,Rødding Friskole,Grundskoler,Friskoler og private grundskoler,"(55.366729411982405, 9.06039843636426)",Rødding,Vejen Kommune,2015,3997.0,203630.0,0.5499999999999999,2.9,13.6,13.2
699,527009,6.7,6.5,575,55.3307928171498,9.0594478230434,6630,112.0,Brændstrup Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3307928171498, 9.0594478230434)",Rødding,Vejen Kommune,2015,3997.0,203630.0,0.5499999999999999,2.9,13.6,13.2
700,527300,5.4,6.1,575,55.42657223,9.01598689,6660,72.0,Kongeådalens Efterskole,Efterskoler,Efterskoler,"(55.42657223, 9.01598689)",Lintrup,Vejen Kommune,2015,,203630.0,0.5499999999999999,2.9,13.6,13.2
701,531005,5.8,6.3,550,55.1562623434659,8.7676540038719,6780,526.0,Skærbæk Distriktsskole,Grundskoler,Folkeskoler,"(55.1562623434659, 8.7676540038719)",Skærbæk,Tønder Kommune,2015,3182.0,189550.0,0.6999999999999998,3.6,20.1,12.7
702,531007,6.5,6.5,550,55.15712408526521,8.76716247720878,6780,266.0,Skærbæk Realskole,Grundskoler,Friskoler og private grundskoler,"(55.15712408526521, 8.76716247720878)",Skærbæk,Tønder Kommune,2015,3182.0,189550.0,0.6999999999999998,3.6,20.1,12.7
703,531300,8.4,8.1,550,55.2322709706188,8.7261094028049,6780,143.0,Rejsby Europæiske Efterskole,Efterskoler,Efterskoler,"(55.2322709706188, 8.7261094028049)",Skærbæk,Tønder Kommune,2015,3182.0,189550.0,0.6999999999999998,3.6,20.1,12.7
704,533004,7.4,6.9,540,54.951131755546896,9.705761710172679,6400,491.0,Nydamskolen,Grundskoler,Folkeskoler,"(54.951131755546896, 9.705761710172679)",Sønderborg,Sønderborg Kommune,2015,9570.0,199900.0,0.8250000000000001,3.0,17.2,13.7
705,533005,6.9,7.0,540,54.98722996,9.66145794,6400,141.0,Eckersberg Friskole,Grundskoler,Friskoler og private grundskoler,"(54.98722996, 9.66145794)",Sønderborg,Sønderborg Kommune,2015,9570.0,199900.0,0.8250000000000001,3.0,17.2,13.7
706,537004,7.0,7.1,540,54.905278012970896,9.81126740532039,6400,791.0,Sønderskov-Skolen,Grundskoler,Folkeskoler,"(54.905278012970896, 9.81126740532039)",Sønderborg,Sønderborg Kommune,2015,9570.0,199900.0,0.8250000000000001,3.0,17.2,13.7
707,537006,6.8,6.5,540,54.9251443938849,9.829177367656492,6400,601.0,Ulkebøl Skole,Grundskoler,Folkeskoler,"(54.9251443938849, 9.829177367656492)",Sønderborg,Sønderborg Kommune,2015,9570.0,199900.0,0.8250000000000001,3.0,17.2,13.7
708,537007,8.3,7.4,540,54.91109120993161,9.76673188387538,6400,870.0,Dybbøl-Skolen,Grundskoler,Folkeskoler,"(54.911091209931605, 9.76673188387538)",Sønderborg,Sønderborg Kommune,2015,9570.0,199900.0,0.8250000000000001,3.0,17.2,13.7
709,537008,6.2,6.7,540,54.9204709303514,9.80414676013023,6400,426.0,Humlehøj-Skolen,Grundskoler,Folkeskoler,"(54.9204709303514, 9.80414676013023)",Sønderborg,Sønderborg Kommune,2015,9570.0,199900.0,0.8250000000000001,3.0,17.2,13.7
710,537009,5.9,6.1,540,54.9142181276326,9.79043798046584,6400,171.0,Deutsche Schule Sonderburg,Grundskoler,Frie og private internationale skoler,"(54.9142181276326, 9.79043798046584)",Sønderborg,Sønderborg Kommune,2015,9570.0,199900.0,0.8250000000000001,3.0,17.2,13.7
711,537015,7.9,7.7,540,54.91291622906589,9.806596567937287,6400,293.0,Privatskolen Als,Grundskoler,Friskoler og private grundskoler,"(54.91291622906589, 9.806596567937289)",Sønderborg,Sønderborg Kommune,2015,9570.0,199900.0,0.8250000000000001,3.0,17.2,13.7
712,535001,6.8,7.0,540,54.9244080381777,9.90075619533448,6470,591.0,Hørup Centralskole,Grundskoler,Folkeskoler,"(54.9244080381777, 9.90075619533448)",Sydals,Sønderborg Kommune,2015,7221.0,199900.0,0.8250000000000001,3.0,17.2,13.7
713,535006,7.5,7.2,540,54.85926091941529,9.929993852087,6470,92.0,Kegnæs Friskole,Grundskoler,Friskoler og private grundskoler,"(54.85926091941529, 9.929993852087)",Sydals,Sønderborg Kommune,2015,7221.0,199900.0,0.8250000000000001,3.0,17.2,13.7
714,535007,7.3,7.3,540,54.9265137934079,9.971329263472699,6470,119.0,Tandslet Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9265137934079, 9.971329263472699)",Sydals,Sønderborg Kommune,2015,7221.0,199900.0,0.8250000000000001,3.0,17.2,13.7
715,539003,7.3,6.7,580,54.94564201761129,9.10309535485831,6372,250.0,Bylderup Skole,Grundskoler,Folkeskoler,"(54.94564201761129, 9.10309535485831)",Bylderup-Bov,Aabenraa Kommune,2015,3766.0,198437.0,1.05,4.8,19.7,13.8
