,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates,postnavn,komnavn,year,salgspris,disindk,langledig,kriminelitet,lavindk,skilsmisser,andel_indv
1097,835006,6.0,5.8,849,57.275758714033394,9.69764491019407,9493,Saltum Skole,Grundskoler,Folkeskoler,"(57.275758714033394, 9.69764491019407)",Saltum,Jammerbugt Kommune,2011,,185213,1.2916666666666665,3.1,16.5,12.6,2.1758505773851042
1098,835300,7.2,6.9,849,57.3194034172677,9.6771278642637,9480,Ingstrup Efterskole,Efterskoler,Efterskoler,"(57.3194034172677, 9.6771278642637)",Løkken,Jammerbugt Kommune,2011,6009.0,185213,1.2916666666666665,3.1,16.5,12.6,2.1758505773851042
1099,837002,7.6,7.0,851,56.9650511469901,10.1008487347619,9280,Gudumholm Skole,Grundskoler,Folkeskoler,"(56.9650511469901, 10.1008487347619)",Storvorde,Aalborg Kommune,2011,8192.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1100,837003,5.9,6.0,851,56.964392775805905,10.2217650107477,9280,Mou Skole,Grundskoler,Folkeskoler,"(56.964392775805905, 10.2217650107477)",Storvorde,Aalborg Kommune,2011,8192.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1101,837006,6.3,6.3,851,56.9966520231028,10.1004474256651,9280,Tofthøjskolen,Grundskoler,Folkeskoler,"(56.9966520231028, 10.1004474256651)",Storvorde,Aalborg Kommune,2011,8192.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1102,837005,5.5,5.9,851,56.88870085962901,10.1177060477914,9293,Kongerslev Skole,Grundskoler,Folkeskoler,"(56.888700859629004, 10.1177060477914)",Kongerslev,Aalborg Kommune,2011,,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1103,841005,7.9,7.3,813,57.7343275233823,10.5868372855535,9990,"Brovandeskolen, Den Lille Skole i Skagen",Grundskoler,Friskoler og private grundskoler,"(57.7343275233823, 10.5868372855535)",Skagen,Frederikshavn Kommune,2011,16424.0,185770,1.8416666666666668,3.3,14.8,13.1,2.605485789552852
1104,843004,7.3,7.3,840,56.8338441215394,9.87342902550601,9520,Skørping Skole,Grundskoler,Folkeskoler,"(56.8338441215394, 9.87342902550601)",Skørping,Rebild Kommune,2011,9397.0,198058,1.125,1.9,12.8,11.7,2.3083364266537756
1105,843301,5.7,6.0,840,56.8332647895292,9.855357474677358,9520,Rebild Efterskole,Efterskoler,Efterskoler,"(56.8332647895292, 9.855357474677358)",Skørping,Rebild Kommune,2011,9397.0,198058,1.125,1.9,12.8,11.7,2.3083364266537756
1106,843300,6.9,6.8,840,56.833601455832394,10.113311241289999,9574,Østhimmerlands Ungdomsskole,Efterskoler,Efterskoler,"(56.833601455832394, 10.113311241289999)",Bælum,Rebild Kommune,2011,,198058,1.125,1.9,12.8,11.7,2.3083364266537756
1107,845003,6.1,6.2,840,56.89145111113051,9.836154522870599,9530,Bavnebakkeskolen,Grundskoler,Folkeskoler,"(56.89145111113051, 9.836154522870599)",Støvring,Rebild Kommune,2011,9616.0,198058,1.125,1.9,12.8,11.7,2.3083364266537756
1108,845011,7.3,7.0,840,56.8818438374088,9.83033673585982,9530,Karensmindeskolen,Grundskoler,Folkeskoler,"(56.8818438374088, 9.83033673585982)",Støvring,Rebild Kommune,2011,9616.0,198058,1.125,1.9,12.8,11.7,2.3083364266537756
1109,845004,4.9,5.6,840,56.851701682261,9.70460853159166,9541,Suldrup Skole,Grundskoler,Folkeskoler,"(56.851701682261, 9.70460853159166)",Suldrup,Rebild Kommune,2011,,198058,1.125,1.9,12.8,11.7,2.3083364266537756
1110,847012,6.5,6.8,813,57.323892587082995,10.503213254861599,9300,Privatskolen i Sæby,Grundskoler,Friskoler og private grundskoler,"(57.323892587082995, 10.503213254861599)",Sæby,Frederikshavn Kommune,2011,8471.0,185770,1.8416666666666668,3.3,14.8,13.1,2.605485789552852
1111,847300,5.7,6.1,813,57.2725349134588,10.4443725380046,9300,Nordjyllands Idrætsefterskole Stidsholt.,Efterskoler,Efterskoler,"(57.2725349134588, 10.4443725380046)",Sæby,Frederikshavn Kommune,2011,8471.0,185770,1.8416666666666668,3.3,14.8,13.1,2.605485789552852
1112,847301,6.2,6.4,813,57.320177991902504,10.3850743144075,9300,Hørby Efterskole,Efterskoler,Efterskoler,"(57.320177991902504, 10.3850743144075)",Sæby,Frederikshavn Kommune,2011,8471.0,185770,1.8416666666666668,3.3,14.8,13.1,2.605485789552852
1113,849001,6.6,6.4,849,57.1471114640586,9.810155140338018,9440,Biersted Skole,Grundskoler,Folkeskoler,"(57.1471114640586, 9.810155140338018)",Aabybro,Jammerbugt Kommune,2011,8362.0,185213,1.2916666666666665,3.1,16.5,12.6,2.1758505773851042
1114,849005,7.6,6.8,849,57.1627151386769,9.73450185101795,9440,Aabybro Skole,Grundskoler,Folkeskoler,"(57.1627151386769, 9.73450185101795)",Aabybro,Jammerbugt Kommune,2011,8362.0,185213,1.2916666666666665,3.1,16.5,12.6,2.1758505773851042
1115,849008,6.5,6.4,849,57.1581387279295,9.747378920681367,9440,Åbybro Friskole,Grundskoler,Friskoler og private grundskoler,"(57.1581387279295, 9.747378920681369)",Aabybro,Jammerbugt Kommune,2011,8362.0,185213,1.2916666666666665,3.1,16.5,12.6,2.1758505773851042
1116,849300,5.7,6.3,849,57.1649604060077,9.72967655014549,9440,Aabybro Efterskole,Efterskoler,Efterskoler,"(57.1649604060077, 9.72967655014549)",Aabybro,Jammerbugt Kommune,2011,8362.0,185213,1.2916666666666665,3.1,16.5,12.6,2.1758505773851042
1117,851005,6.3,6.2,851,56.9518263085473,9.8995271156158,9230,Ferslev Skole,Grundskoler,Folkeskoler,"(56.9518263085473, 9.8995271156158)",Svenstrup J,Aalborg Kommune,2011,10392.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1118,851030,6.8,6.6,851,56.9734367373434,9.849617318984409,9230,Svenstrup Skole,Grundskoler,Folkeskoler,"(56.9734367373434, 9.849617318984409)",Svenstrup J,Aalborg Kommune,2011,10392.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1119,851064,6.1,5.9,851,56.97017286052011,9.83036593746545,9230,Højvangskolen,Grundskoler,Folkeskoler,"(56.97017286052011, 9.83036593746545)",Svenstrup J,Aalborg Kommune,2011,10392.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1120,851076,7.3,7.2,851,56.964107035316296,9.81858083312966,9230,Lyngbjerggårdskolen,Grundskoler,Friskoler og private grundskoler,"(56.964107035316296, 9.81858083312966)",Svenstrup J,Aalborg Kommune,2011,10392.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1121,851007,7.3,6.9,851,57.007343757141285,9.81064109356727,9200,Frejlev Skole,Grundskoler,Folkeskoler,"(57.00734375714129, 9.81064109356727)",Aalborg SV,Aalborg Kommune,2011,12905.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1122,851027,6.1,6.1,851,57.017272051643,9.89383903229909,9200,Sofiendalskolen,Grundskoler,Folkeskoler,"(57.017272051643, 9.89383903229909)",Aalborg SV,Aalborg Kommune,2011,12905.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1123,851040,6.7,6.6,851,57.0221042257733,9.90903275156443,9200,Vester Mariendal Skole,Grundskoler,Folkeskoler,"(57.0221042257733, 9.90903275156443)",Aalborg SV,Aalborg Kommune,2011,12905.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1124,851009,7.1,6.9,851,56.9920802264805,10.000682588656401,9260,Gistrup Skole,Grundskoler,Folkeskoler,"(56.9920802264805, 10.000682588656401)",Gistrup,Aalborg Kommune,2011,9313.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1125,851010,7.6,7.4,851,57.03510989703901,9.87052281588282,9000,Gl Hasseris Skole,Grundskoler,Folkeskoler,"(57.03510989703901, 9.87052281588282)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1126,851028,7.4,7.3,851,57.034743405601,9.89339914207432,9000,Stolpedalsskolen,Grundskoler,Folkeskoler,"(57.034743405601, 9.89339914207432)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1127,851031,6.5,6.5,851,57.039576363704214,9.93288924109245,9000,Sønderbroskolen,Grundskoler,Folkeskoler,"(57.03957636370421, 9.93288924109245)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1128,851037,6.0,6.4,851,57.038588631615106,9.96209519020223,9000,Vejgaard Østre Skole,Grundskoler,Folkeskoler,"(57.038588631615106, 9.96209519020223)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1129,851049,6.0,6.2,851,57.0356388200392,9.959092662868919,9000,Filstedvejens Skole,Grundskoler,Folkeskoler,"(57.0356388200392, 9.959092662868919)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1130,851051,8.0,7.5,851,57.0487999941613,9.90650623415052,9000,Klostermarksskolen,Grundskoler,Friskoler og private grundskoler,"(57.0487999941613, 9.90650623415052)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1131,851053,8.3,7.6,851,57.050955008347906,9.91119357262257,9000,Sct. Mariæ Skole,Grundskoler,Friskoler og private grundskoler,"(57.050955008347906, 9.91119357262257)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1132,851055,7.8,7.4,851,57.0406281406014,9.915810351097036,9000,Skipper Clement Skolen,Grundskoler,Friskoler og private grundskoler,"(57.0406281406014, 9.915810351097038)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1133,851068,7.2,6.9,851,57.0287399751315,9.94599173143525,9000,Filipskolen Ålborg,Grundskoler,Friskoler og private grundskoler,"(57.0287399751315, 9.94599173143525)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
1134,851070,6.3,6.5,851,57.02886165278829,9.94668020527398,9000,Aalborg Friskole,Grundskoler,Friskoler og private grundskoler,"(57.028861652788294, 9.94668020527398)",Aalborg,Aalborg Kommune,2011,15875.0,187797,1.491666666666667,4.4,16.6,12.1,5.097634247089748
